code,name,unit,stock,deal,free,pur_deal,pur_free,cost,value,mrp,pur_rate,rate,company,manufact,rackno
"6241","HUMINSULIN 50/50 INJ. VAIL","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"LUPIN METABOLICS","",""
"31480","HUMINSULIN N CARTIDGES 3ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"LUPIN METABOLICS","",""
"31593","HUMINSULIN R 100 UNIT 1 VAIL","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"LUPIN METABOLICS","",""
"6242","HUMINSULIN R 40 UNIT 1 VAIL","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"LUPIN METABOLICS","",""
"6229","HUMINSULIN R CARTIDGES 3 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"LUPIN METABOLICS","",""
"6227","HUNGREE SYP  200 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CHARAK","",""
"6225","HUSKY GRANULES  100 GM","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"KARNATAKA ANTIBIOTIC","",""
"25804","HUSKY GRANULS POW  100 GM","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"KARNATAKA ANTIBIOTIC","",""
"17576","H-VIT TAB  10 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"SYSTOPIC LABORATORIES LTD.","",""
"31789","HYALGAN (PFS) 20MG/ 2 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"LUPIN ASCENDER","",""
"31269","HYALONE(PFS) 60MG 1 VAIL","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"LUPIN ASCENDER","",""
"20711","HYDENT K PASTE.  100 GM","PCS",1.000,0,0,0,0,152.1000,152.10,202.23,137.13,0.00,"NICHOLAS PIRAMAL (I) LTD*","",""
"30938","HYDENT PRO TOOTHPASTE  70 GM","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"NICHOLAS PIRAMAL (I) LTD*","",""
"6243","HYDERZINE INJ  1 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"NOVARTIS INDIA LIMITED","",""
"6258","HYDERZINE INJ  6X1ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"NOVARTIS INDIA LIMITED","",""
"6254","HYDERZINE TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"NOVARTIS INDIA LIMITED","",""
"6267","HYDRAL-100 MG CAP  4 CAP","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"ALEMBIC LTD","",""
"6268","HYDROCORTISON INJ.(GL)  1 VIAL","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"GLAXO SMITHKLINE LTD","",""
"6265","HYDROCORTISON INJ. (RL)  5X2 M","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"SANAFI","",""
"30003","HYDROEYES 0.05% DROP 3 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"LUPIN BLUE EYES","",""
"30033","HYDROEYES HS 0.1% DROP 3 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"LUPIN BLUE EYES","",""
"26949","HYDROGEN PEROXIDE  100ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"SURGICAL","",""
"28762","HYDROHEAL AM OIN  50GM","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"DR REDDY'S LABORATORIES LTD","",""
"25426","HYDROHEAL AM OINT  15 GM","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"DR REDDY'S LABORATORIES LTD","",""
"32207","HYDROHEAL SILWASH 60 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"DR REDDY'S LABORATORIES LTD","",""
"14648","HYDROQUIN 200 MG TAB  10 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"SUN PHARMACEUTICAL IND","",""
"20829","HYDROZE 25MG TAB  10 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"UNICHEM.","",""
"6262","HYGINA GARGLE  100 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"HYGEIA PHARMACEUTICALS","",""
"25008","HYGINA GEL  15 GM","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"HYGEIA PHARMACEUTICALS","",""
"24308","HYGINA NASAL DROP  10 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"HYGEIA PHARMACEUTICALS","",""
"6263","HYGINA SYP  100 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"HYGEIA PHARMACEUTICALS","",""
"24867","HYGIRON SYP  200 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"HYGEIA PHARMACEUTICALS","",""
"25007","HYGIRON TAB  10,S","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"HYGEIA PHARMACEUTICALS","",""
"24877","HYKOPHOS SYP  100 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"LEBEN LABORATORIES PVT.LTD.","",""
"24878","HYKOPHOS SYP  200 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"LEBEN LABORATORIES PVT.LTD.","",""
"31423","HYLA DROP  10ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"ENTOD PHARMACEUTICALA LTD","",""
"31666","HYLA PF DROP 10 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"ENTOD PHARMACEUTICALA LTD","",""
"28328","HYLUBE DROP  10ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"OPTHO REMEDIES (P)LTD","",""
"32355","HYLU PEG EYE  DROPS 10ML","TAB.",1.000,0,0,0,0,338.4000,338.40,450.00,321.43,0.00,"GREEN LAB HEALTHCARE","",""
"32094","HYMOS LOTION 200ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"ALKEM LAB","",""
"6260","HYNASAL NASAL DROP  15 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"D.W.D","",""
"15861","HYNASAL XL NASAL DROP  15 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"D.W.D","",""
"6264","HYNIDASE( AMP) INJ  2 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"SHREYA LIFE SCIENCES PVT.LTD.","",""
"6269","HYNIDESE INJ.  1 VAIL","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"SHREYA LIFE SCIENCES PVT.LTD.","",""
"29559","HYOCIMAX INJ  1 AMP","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CADILA PHARMACEUTICALS LTD","",""
"29862","HYOCIMAX MF  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CADILA PHARMACEUTICALS LTD","",""
"30016","HYOCIMAX MR TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CADILA PHARMACEUTICALS LTD","",""
"29578","HYOCIMAX PLUS  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CADILA PHARMACEUTICALS LTD","",""
"30629","HYOCIMAX S  10 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CADILA PHARMACEUTICALS LTD","",""
"29375","HYOCIMAX TAB  10'S","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CADILA PHARMACEUTICALS LTD","",""
"6270","HYPERSOL-5 EYE DROP  10 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"JAWA","",""
"6266","HYPERSOL-6-EYE OINT  3 GM","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"JAWA","",""
"6271","HYPNORIL 10  TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"RELIENCE.","",""
"6272","HYPNORIL 5  TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"RELIENCE.","",""
"29547","HYPONAT O 15  10S","PCS",4.000,0,0,0,0,625.2500,2501.00,822.69,587.63,0.00,"CADILA PHARMACEUTICALS LTD","",""
"6257","HYPONIDD  TAB  30 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CHARAK","",""
"6261","HYPOTEARS-PLUS DROP  10 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"NOVARTIS INDIA LIMITED","",""
"6273","HYPROTONE SYP  200 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"HERBOCHEM","",""
"31416","HYQ 400 TAB  10 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"IPCA LTD","",""
"15013","HYRAX-10 MG TAB  10 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"PALSONS DRUGS PRIVATE LIMITED","",""
"15014","HYRAX-25 MG TAB  10 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"PALSONS DRUGS PRIVATE LIMITED","",""
"19117","HYRAX SYP  100 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"PALSONS DRUGS PRIVATE LIMITED","",""
"6244","HYSTALIN SYP  120 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"MEJDA","",""
"24584","HYSTON 5MG TAB  3*10 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"ESKAG PHARMA PVT.LTD.","",""
"6245","HYTEN 100 TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"PASTUR LABORATORIES","",""
"6246","HYTEN 50 MG TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"PASTUR LABORATORIES","",""
"6259","HYTOSOL DROP  10 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"KLERSHEN","",""
"6247","HYTRIN 1 MG  10 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"NICHOLAS PIRAMAL (I) LTD*","",""
"6248","HYTRIN 2 MG  10 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"NICHOLAS PIRAMAL (I) LTD*","",""
"6249","HYTRIN 5 MG  10 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"NICHOLAS PIRAMAL (I) LTD*","",""
"6250","HYTROL 10  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"SUN PHARMACEUTICAL IND","",""
"6251","HYTROL 2.5  10'S","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"SUN PHARMACEUTICAL IND","",""
"6252","HYTROL 5  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"SUN PHARMACEUTICAL IND","",""
"6253","HYTROL AM 10  10'S","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"SUN PHARMACEUTICAL IND","",""
"6255","HYTROL AM 5  10'S","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"SUN PHARMACEUTICAL IND","",""
"6256","HYTROL AM 7.5  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"SUN PHARMACEUTICAL IND","",""
"25762","I-4 TAB  10,S","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"PANBROSS","",""
"6278","IBERAL  30 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"BANDAR PHARMA","",""
"32321","IBGLOW HD SKIN LIGHTENING CREA 15","TAB.",1.000,0,0,0,0,449.6700,449.67,630.00,427.12,0.00,"COLINZ LABORATORIES LTD.","",""
"26121","IBSCIM TAB  10 S","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"TORRENT PHARMACEUTICALS LTD","",""
"28736","IBSET 5MG TAB  10TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CADILA PHARMACEUTICALS LTD","",""
"6314","IBSINORM 2 TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"SUN PHARMACEUTICAL IND","",""
"6315","IBSINORM 6 TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"SUN PHARMACEUTICAL IND","",""
"6289","IBU A TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"MILTON","",""
"6318","IBUBID PLUS TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"SUN PHARMACEUTICAL IND","",""
"6319","IBUBID S.R. 600 MG TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"SUN PHARMACEUTICAL IND","",""
"6320","IBUBID T.R. 300 MG CAP  10 C","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"SUN PHARMACEUTICAL IND","",""
"6279","IBUCIN TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"PHARMAMEN","",""
"6280","IBUCIT  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CUORO LAB","",""
"6282","IBUCLIN JUNIOR TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"DR REDDY'S LABORATORIES LTD","",""
"6281","IBUCLIN P SUS 60 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"DR REDDY'S LABORATORIES LTD","",""
"6283","IBUCON 200 MG TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CONCEPT PHARMA.","",""
"6284","IBUCON 400 MG TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CONCEPT PHARMA.","",""
"6285","IBUCON 600 MG TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CONCEPT PHARMA.","",""
"6286","IBUCON KID TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CONCEPT PHARMA.","",""
"6287","IBUCON PLUS 200 MG  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CONCEPT PHARMA.","",""
"6288","IBUCON PLUS 400 MG  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CONCEPT PHARMA.","",""
"6290","IBUCON PLUS KID TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CONCEPT PHARMA.","",""
"6291","IBUCON PLUS SYRUP  70 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CONCEPT PHARMA.","",""
"6294","IBUFLAMER MX TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"INDOCO REMEDIES LTD.","",""
"6295","IBUFLAMER P TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"INDOCO REMEDIES LTD.","",""
"6292","IBUFLAM P KID TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"INDOCO REMEDIES LTD.","",""
"6293","IBUFLAM P TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"APOLLO","",""
"6313","IBUFLEX TAB  10 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"TIDAL LABORATORIES PVT.LTD.","",""
"6296","IBUGESIC 200 TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CIPLA","",""
"6297","IBUGESIC 400 TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CIPLA","",""
"6298","IBUGESIC 600 TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CIPLA","",""
"6303","IBUGESIC-M  6 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CIPLA","",""
"17535","IBUGESIC PLUS NF TAB  10 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CIPLA","",""
"6301","IBUGESIC PLUS SYP  60 ML","PCS",3.000,0,0,0,0,32.6300,97.89,43.38,30.99,0.00,"CIPLA","",""
"19421","IBUGESIC PLUS TAB  20TAB","PCS",2.000,0,0,0,0,23.0950,46.19,36.59,24.57,0.00,"CIPLA","",""
"21926","IBUGESIC SPRAY  100ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CIPLA","",""
"6304","IBUGESIC-SR 300  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CIPLA","",""
"6302","IBUGESIC SUSPENSION  60 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CIPLA","",""
"27547","IBUGESIC  SYP  100ML","PCS",2.000,0,0,0,0,18.5200,37.04,24.64,17.60,0.00,"CIPLA","",""
"6305","IBUMOL TAB  10 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"B.A. PHARMA","",""
"6316","IBU-ORTHOGESIC TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"LITAKA PHARMACEUTICALS LTD.","",""
"6306","IBUPOL TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"INDIAN RECERCH","",""
"6300","IBU PR 300 MG TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"PHARMASIA.","",""
"6311","IBU PR 600 MG TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"PHARMASIA.","",""
"6310","IBUPROFEN 400 MG TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"GENERICS COMPANY","",""
"18041","IBUSOFT 400 TAB  10 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"EMCUR","",""
"6307","IBUSPAN P TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"EMCUR","",""
"6308","IBUSPAN SR TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"EMCUR","",""
"6309","IBUSTAN PLUS TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"LEBEN LABORATORIES PVT.LTD.","",""
"15923","IBUTID PLUS TAB  10 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"LIVIN LABORATORIES","",""
"15922","IBUTID TAB  10 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"LIVIN LABORATORIES","",""
"24581","I-CAN  1CARD","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"NICHOLAS PIRAMAL (I) LTD*","",""
"6326","ICE GEL  25 GM","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"SANAFI","",""
"6324","ICEL 100 MG  CAP  10 C","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"RECON REMIDIS","",""
"6325","ICEL 200 MG CAP  10 C","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"RECON REMIDIS","",""
"6321","ICIDIL CD 120 MG CAP  7 C","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"NICHOLAS PIRAMAL (I) LTD*","",""
"6322","ICIDIL CD 90 MG TAB  7 C","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"NICHOLAS PIRAMAL (I) LTD*","",""
"6323","ICIP EYE DROP 0.3%  5 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"TORRENT PHARMACEUTICALS LTD","",""
"24903","ICRATE SYP  200 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CRATUS PHARMA","",""
"24904","ICRATE TAB  10,S","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CRATUS PHARMA","",""
"29528","IDENTICAL K2 TAB  10 S","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"IPCA LTD","",""
"29527","IDENTICAL TAB  10 S","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"IPCA LTD","",""
"30648","I-DEW DROP  10ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"ENTOD PHARMACEUTICALA LTD","",""
"28309","I-DEW DS  DROP  10ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"ENTOD PHARMACEUTICALA LTD","",""
"6327","IDIBEND TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"I.D.P.L","",""
"6335","IDICIN 25 MG CAP  10 C","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"I.D.P.L","",""
"6336","IDICIN P CAP  10 C","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"I.D.P.L","",""
"6337","IDIFULVIN DS TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"I.D.P.L","",""
"6338","IDIFULVIN TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"I.D.P.L","",""
"6339","IDILIN 500 MG CAP  10 C","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"I.D.P.L","",""
"6340","IDIMOX 250 MG CAP  10 C","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"I.D.P.L","",""
"6341","IDIZONE INJ.  3 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"I.D.P.L","",""
"6342","IDIZONE TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"I.D.P.L","",""
"6328","IDOCYCLIN TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"SMITH","",""
"6329","IDOGYL TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CUORO LAB","",""
"20437","IDOLON OINT  15 GM","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"EAST INDIA","",""
"6330","IDOMET FORTE TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"INDIAN RECERCH","",""
"6334","IDOMETROL-D TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"BEFAM","",""
"6332","IDOMETROL TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"BEFAM","",""
"6331","IDOMET TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"PASTUR LABORATORIES","",""
"18201","IDROFOS-150 TAB  1 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"SUN PHARMACEUTICAL IND","",""
"24620","IDROFOS KIT TAB  31 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"SUN PHARMACEUTICAL IND","",""
"6333","IDURIN EYE DROP  10 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"KLERSHEN","",""
"20588","IF2 EYE DROPS  5 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CIPLA","",""
"28563","IFCIT  TAB  10TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"SIOMOND","",""
"6343","IFIMOL 650  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"UNIQUE.","",""
"6344","IFIRAL CAP  20 C","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"UNIQUE.","",""
"6345","IFIRAL CAP WITH INHALER  20 C","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"UNIQUE.","",""
"6346","IFIRAL EYE DROP  5 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"UNIQUE.","",""
"6347","IFIRAL NASAL SPRAY  10 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"UNIQUE.","",""
"18852","IFLO EYE DROP  3ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"AJANTA PHARMA LIMITED","",""
"30955","IFLOMAX CREAM  7.5 GM","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"AJANTA PHARMA LIMITED","",""
"6276","I-GESIC EYE DROPS  5 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CENTAUR PHARMACEUTICALS","",""
"22328","IGNIS  10 CAP","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"ALEMBIC LTD","",""
"6349","IGOL-D POWDER  90 GM","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"RAPTAKOS BETT","",""
"29220","IGOL FIZZ  90 GM","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"RAPTAKOS BETT","",""
"6348","IGOL POWDER  90 GM","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"RAPTAKOS BETT","",""
"31799","IG TG FORTE CAP.  30'S","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"ALCHEMIST","",""
"21038","IHD-10 TAB  10 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"STADMED.","",""
"6350","IHD-20 TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"STADMED.","",""
"6351","IHD-40 TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"STADMED.","",""
"14430","IHD-SR 60 OD TAB  10 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"STADMED.","",""
"15030","I-KLEEN EYE DROP  10 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"BEWELL LABS PVT.LTD","",""
"29063","I-KUL DROPS  10ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"INTAS PHARMACEUTICALS.","",""
"28192","ILADAC 10  10T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CADILA PHARMACEUTICALS LTD","",""
"30180","ILADAC DSR  10 CAP","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CADILA PHARMACEUTICALS LTD","",""
"30197","ILADAC L  10 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CADILA PHARMACEUTICALS LTD","",""
"29429","ILAONE 10 MG  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"PANACEA BIOTEC","",""
